movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155386],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766842, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766847, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197884, -0.766842, -2.341798, -2.155397],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197881, -0.766847, -2.341798, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197877, -0.766852, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766854, -2.341798, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766849, -2.341798, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766844, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155397],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197876, -0.766842, -2.341798, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197879, -0.766847, -2.341798, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197883, -0.766852, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766847, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766855, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766849, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766844, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766847, -2.341798, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766853, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846471, -3.040916, -0.197885, -0.766841, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846474, -3.040916, -0.197885, -0.766846, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846477, -3.040916, -0.197885, -0.766852, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766855, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766850, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766844, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766841, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766846, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766852, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766855, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766850, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766845, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766840, -2.341798, -2.155397],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766841, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766846, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766851, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766855, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766850, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766845, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766840, -2.341798, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766841, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766846, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766851, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846476, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846473, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766855, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766850, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766845, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766855, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766850, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766845, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766845, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197882, -0.766840, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197878, -0.766840, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766851, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766845, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197878, -0.766845, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197882, -0.766851, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766845, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766850, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766851, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766845, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766850, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766855, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040908, -0.197885, -0.766856, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040907, -0.197885, -0.766851, -2.341798, -2.155388],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040907, -0.197885, -0.766846, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040907, -0.197885, -0.766841, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040907, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040910, -0.197885, -0.766840, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040913, -0.197885, -0.766840, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197882, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197879, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766840, -2.341798, -2.155397],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766845, -2.341798, -2.155394],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766850, -2.341798, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766855, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766842, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766844, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766850, -2.341798, -2.155393],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766855, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766852, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766846, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766841, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197875, -0.766853, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197878, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197881, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197884, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766846, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766844, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766850, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766855, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155395],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766856, -2.341798, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766844, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766840, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766852, -2.341798, -2.155387],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766847, -2.341798, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040916, -0.197885, -0.766841, -2.341798, -2.155398],a=4, v=0.75, t=0.008000)
